Node_num	Node_id	Node_type	Node_label	Node_name
18959	784	gene	2	CACNB3
18960	7840	gene	2	ALMS1
18961	7841	gene	2	MOGS
18962	7844	gene	2	RNF103
18963	7846	gene	2	TUBA1A
18964	7849	gene	2	PAX8
18965	785	gene	2	CACNB4
18966	7850	gene	2	IL1R2
18967	7851	gene	2	MALL
18968	7852	gene	2	CXCR4
18969	7855	gene	2	FZD5
18970	7857	gene	2	SCG2
18971	786	gene	2	CACNG1
18972	7862	gene	2	BRPF1
18973	7866	gene	2	IFRD2
18974	7867	gene	2	MAPKAPK3
18975	7869	gene	2	SEMA3B
18976	7871	gene	2	SLMAP
18977	7873	gene	2	MANF
18978	7874	gene	2	USP7
18979	7879	gene	2	RAB7A
18980	788	gene	2	SLC25A20
18981	7881	gene	2	KCNAB1
18982	7884	gene	2	SLBP
18983	78986	gene	2	DUSP26
18984	78987	gene	2	CRELD1
18985	78988	gene	2	MRPL57
18986	78989	gene	2	COLEC11
18987	78990	gene	2	OTUB2
18988	78991	gene	2	PCYOX1L
18989	78992	gene	2	YIPF2
18990	78994	gene	2	PRR14
18991	78995	gene	2	C17orf53
18992	78996	gene	2	C7orf49
18993	78997	gene	2	GDAP1L1
18994	78999	gene	2	LRFN4
18995	790	gene	2	CAD
18996	79000	gene	2	AUNIP
18997	79001	gene	2	VKORC1
18998	79002	gene	2	C19orf43
18999	79003	gene	2	MIS12
19000	79004	gene	2	CUEDC2
19001	79005	gene	2	SCNM1
19002	79006	gene	2	METRN
19003	79007	gene	2	DBNDD1
19004	79008	gene	2	SLX1B
19005	79009	gene	2	DDX50
19006	79012	gene	2	CAMKV
19007	79016	gene	2	DDA1
19008	79017	gene	2	GGCT
19009	79018	gene	2	GID4
19010	79019	gene	2	CENPM
19011	79020	gene	2	C7orf25
19012	79022	gene	2	TMEM106C
19013	79023	gene	2	NUP37
19014	79024	gene	2	SMIM2
19015	79025	gene	2	C20orf195
19016	79026	gene	2	AHNAK
19017	79027	gene	2	ZNF655
19018	79029	gene	2	SPATA5L1
19019	7903	gene	2	ST8SIA4
19020	79031	gene	2	PDCL3
19021	79033	gene	2	ERI3
19022	79034	gene	2	C7orf26
19023	79035	gene	2	NABP2
19024	79036	gene	2	KXD1
19025	79037	gene	2	PVRIG
19026	79038	gene	2	ZFYVE21
19027	79039	gene	2	DDX54
19028	79041	gene	2	TMEM38A
19029	79042	gene	2	TSEN34
19030	79047	gene	2	KCTD15
19031	79048	gene	2	SECISBP2
19032	7905	gene	2	REEP5
19033	79050	gene	2	NOC4L
19034	79053	gene	2	ALG8
19035	79054	gene	2	TRPM8
19036	79056	gene	2	PRRG4
19037	79057	gene	2	PRRG3
19038	79058	gene	2	ASPSCR1
19039	79064	gene	2	TMEM223
19040	79065	gene	2	ATG9A
19041	79066	gene	2	METTL16
19042	79068	gene	2	FTO
19043	79070	gene	2	KDELC1
19044	79071	gene	2	ELOVL6
19045	79072	gene	2	FASTKD3
19046	79073	gene	2	TMEM109
19047	79074	gene	2	C2orf49
19048	79075	gene	2	DSCC1
19049	79077	gene	2	DCTPP1
19050	79078	gene	2	C1orf50
19051	79080	gene	2	CCDC86
19052	79081	gene	2	LBHD1
19053	79083	gene	2	MLPH
19054	79084	gene	2	WDR77
19055	79085	gene	2	SLC25A23
19056	79086	gene	2	SMIM7
19057	79087	gene	2	ALG12
19058	79088	gene	2	ZNF426
19059	79089	gene	2	TMUB2
19060	79090	gene	2	TRAPPC6A
19061	79091	gene	2	METTL22
19062	79092	gene	2	CARD14
19063	79094	gene	2	CHAC1
19064	79095	gene	2	C9orf16
19065	790955	gene	2	UQCC3
19066	79096	gene	2	C11orf49
19067	790969	gene	2	ZNF705F
19068	79097	gene	2	TRIM48
19069	79098	gene	2	C1orf116
19070	79101	gene	2	TAF1D
19071	79102	gene	2	RNF26
19072	79109	gene	2	MAPKAP1
19073	7913	gene	2	DEK
19074	79132	gene	2	DHX58
19075	79133	gene	2	NDUFAF5
19076	79134	gene	2	TMEM185B
19077	79135	gene	2	APOO
19078	79137	gene	2	FAM134A
19079	79139	gene	2	DERL1
19080	79140	gene	2	CCDC28B
19081	79142	gene	2	PHF23
19082	79143	gene	2	MBOAT7
19083	79144	gene	2	PPDPF
19084	79145	gene	2	CHCHD7
19085	79147	gene	2	FKRP
19086	79148	gene	2	MMP28
19087	79149	gene	2	ZSCAN5A
19088	7915	gene	2	ALDH5A1
19089	79152	gene	2	FA2H
19090	79153	gene	2	GDPD3
19091	79154	gene	2	DHRS11
19092	79155	gene	2	TNIP2
19093	79156	gene	2	PLEKHF1
19094	79157	gene	2	MFSD11
19095	79158	gene	2	GNPTAB
19096	79159	gene	2	NOL12
19097	7916	gene	2	PRRC2A
19098	79161	gene	2	TMEM243
19099	79165	gene	2	LENG1
19100	79168	gene	2	LILRA6
19101	79169	gene	2	C1orf35
19102	7917	gene	2	BAG6
19103	79170	gene	2	PRR15L
19104	79171	gene	2	RBM42
19105	79172	gene	2	CENPO
19106	79173	gene	2	C19orf57
19107	79174	gene	2	CRELD2
19108	79175	gene	2	ZNF343
19109	79176	gene	2	FBXL15
19110	79177	gene	2	ZNF576
19111	79178	gene	2	THTPA
19112	7918	gene	2	GPANK1
19113	79180	gene	2	EFHD2
19114	79183	gene	2	TTPAL
19115	79184	gene	2	BRCC3
19116	79187	gene	2	FSD1
19117	79188	gene	2	TMEM43
19118	7919	gene	2	DDX39B
19119	79190	gene	2	IRX6
19120	79191	gene	2	IRX3
19121	79192	gene	2	IRX1
19122	7920	gene	2	ABHD16A
19123	7922	gene	2	SLC39A7
19124	79228	gene	2	THOC6
19125	7923	gene	2	HSD17B8
19126	79230	gene	2	ZNF557
19127	79258	gene	2	MMEL1
19128	79269	gene	2	DCAF10
19129	79290	gene	2	OR13A1
19130	79295	gene	2	OR5H6
19131	793	gene	2	CALB1
19132	79310	gene	2	OR5H2
19133	79317	gene	2	OR4K5
19134	7932	gene	2	OR2H2
19135	79324	gene	2	OR51G1
19136	79334	gene	2	OR11H2
19137	79339	gene	2	OR51B4
19138	79345	gene	2	OR51B2
19139	7936	gene	2	NELFE
19140	79363	gene	2	RSG1
19141	79364	gene	2	ZXDC
19142	79365	gene	2	BHLHE41
19143	79366	gene	2	HMGN5
19144	79368	gene	2	FCRL2
19145	79369	gene	2	B3GNT4
19146	79370	gene	2	BCL2L14
19147	794	gene	2	CALB2
19148	7940	gene	2	LST1
19149	79400	gene	2	NOX5
19150	7941	gene	2	PLA2G7
19151	79411	gene	2	GLB1L
19152	79412	gene	2	KREMEN2
19153	79413	gene	2	ZBED2
19154	79414	gene	2	LRFN3
19155	79415	gene	2	C17orf62
19156	7942	gene	2	TFEB
19157	79441	gene	2	HAUS3
19158	79442	gene	2	LRRC2
19159	79443	gene	2	FYCO1
19160	79444	gene	2	BIRC7
19161	79446	gene	2	WDR25
19162	79447	gene	2	PAGR1
19163	79465	gene	2	ULBP3
19164	79473	gene	2	OR52N1
19165	795	gene	2	S100G
19166	79501	gene	2	OR4F5
19167	79541	gene	2	OR2A4
19168	79544	gene	2	OR4K1
19169	7956	gene	2	NTT
19170	79567	gene	2	FAM65A
19171	79568	gene	2	C2orf47
19172	7957	gene	2	EPM2A
19173	79570	gene	2	NKAIN1
19174	79571	gene	2	GCC1
19175	79572	gene	2	ATP13A3
19176	79573	gene	2	TTC13
19177	79574	gene	2	EPS8L3
19178	79575	gene	2	ABHD8
19179	79576	gene	2	NKAP
19180	79577	gene	2	CDC73
19181	79581	gene	2	SLC52A2
19182	79582	gene	2	SPAG16
19183	79583	gene	2	TMEM231
19184	79585	gene	2	CORO7
19185	79586	gene	2	CHPF
19186	79587	gene	2	CARS2
19187	79589	gene	2	RNF128
19188	79590	gene	2	MRPL24
19189	79591	gene	2	C10orf76
19190	79594	gene	2	MUL1
19191	79595	gene	2	SAP130
19192	79596	gene	2	RNF219
19193	79598	gene	2	CEP97
19194	796	gene	2	CALCA
19195	79600	gene	2	TCTN1
19196	79602	gene	2	ADIPOR2
19197	79603	gene	2	CERS4
19198	79605	gene	2	PGBD5
19199	79607	gene	2	FAM118B
19200	79608	gene	2	RIC3
19201	79609	gene	2	VCPKMT
19202	79611	gene	2	ACSS3
19203	79612	gene	2	NAA16
19204	79613	gene	2	TANGO6
19205	79616	gene	2	CCNJL
19206	79618	gene	2	HMBOX1
19207	79621	gene	2	RNASEH2B
19208	79622	gene	2	SNRNP25
19209	79623	gene	2	GALNT14
19210	79624	gene	2	ARMT1
19211	79625	gene	2	NDNF
19212	79626	gene	2	TNFAIP8L2
19213	79627	gene	2	OGFRL1
19214	79628	gene	2	SH3TC2
19215	79629	gene	2	OCEL1
19216	79630	gene	2	C1orf54
19217	79631	gene	2	EFTUD1
19218	79632	gene	2	FAM184A
19219	79633	gene	2	FAT4
19220	79634	gene	2	SCRN3
19221	79635	gene	2	CCDC121
19222	79637	gene	2	ARMC7
19223	79639	gene	2	TMEM53
19224	79640	gene	2	C22orf46
19225	79641	gene	2	ROGDI
19226	79642	gene	2	ARSJ
19227	79643	gene	2	CHMP6
19228	79644	gene	2	SRD5A3
19229	79645	gene	2	EFCAB1
19230	79646	gene	2	PANK3
19231	79647	gene	2	AKIRIN1
19232	79648	gene	2	MCPH1
19233	79649	gene	2	MAP7D3
19234	7965	gene	2	AIMP2
19235	79650	gene	2	USB1
19236	79651	gene	2	RHBDF2
19237	79652	gene	2	TMEM204
19238	79654	gene	2	HECTD3
19239	79656	gene	2	BEND5
19240	79657	gene	2	RPAP3
19241	79658	gene	2	ARHGAP10
19242	79659	gene	2	DYNC2H1
19243	79660	gene	2	PPP1R3B
19244	79661	gene	2	NEIL1
19245	79663	gene	2	HSPBAP1
19246	79664	gene	2	ICE2
19247	79665	gene	2	DHX40
19248	79666	gene	2	PLEKHF2
19249	79668	gene	2	PARP8
19250	79669	gene	2	C3orf52
19251	79670	gene	2	ZCCHC6
19252	79671	gene	2	NLRX1
19253	79672	gene	2	FN3KRP
19254	79673	gene	2	ZNF329
19255	79674	gene	2	VEPH1
19256	79675	gene	2	FASTKD1
19257	79676	gene	2	OGFOD2
19258	79677	gene	2	SMC6
19259	79679	gene	2	VTCN1
19260	79680	gene	2	C22orf29
19261	79682	gene	2	CENPU
19262	79683	gene	2	ZDHHC14
19263	79684	gene	2	MSANTD2
19264	79685	gene	2	SAP30L
19265	79689	gene	2	STEAP4
19266	79690	gene	2	GAL3ST4
19267	79691	gene	2	QTRTD1
19268	79692	gene	2	ZNF322
19269	79693	gene	2	YRDC
19270	79694	gene	2	MANEA
19271	79695	gene	2	GALNT12
19272	79696	gene	2	ZC2HC1C
19273	79697	gene	2	C14orf169
19274	79698	gene	2	ZMAT4
19275	79699	gene	2	ZYG11B
19276	797	gene	2	CALCB
19277	79701	gene	2	OGFOD3
19278	79703	gene	2	C11orf80
19279	79705	gene	2	LRRK1
19280	79706	gene	2	PRKRIP1
19281	79707	gene	2	NOL9
19282	79709	gene	2	COLGALT1
19283	79710	gene	2	MORC4
19284	79711	gene	2	IPO4
19285	79712	gene	2	GTDC1
19286	79713	gene	2	IGFLR1
19287	79714	gene	2	CCDC51
19288	79716	gene	2	NPEPL1
19289	79717	gene	2	PPCS
19290	79718	gene	2	TBL1XR1
19291	79719	gene	2	AAGAB
19292	79720	gene	2	VPS37B
19293	79722	gene	2	ANKRD55
19294	79723	gene	2	SUV39H2
19295	79724	gene	2	ZNF768
19296	79725	gene	2	THAP9
19297	79726	gene	2	WDR59
19298	79727	gene	2	LIN28A
19299	79728	gene	2	PALB2
19300	79729	gene	2	SH3D21
19301	79730	gene	2	NSUN7
19302	79731	gene	2	NARS2
19303	79733	gene	2	E2F8
19304	79734	gene	2	KCTD17
19305	79735	gene	2	TBC1D17
19306	79736	gene	2	TEFM
19307	79738	gene	2	BBS10
19308	79739	gene	2	TTLL7
19309	79740	gene	2	ZBBX
19310	79741	gene	2	CCDC7
19311	79742	gene	2	CXorf36
19312	79744	gene	2	ZNF419
19313	79745	gene	2	CLIP4
19314	79746	gene	2	ECHDC3
19315	79747	gene	2	ADGB
19316	79748	gene	2	LMAN1L
19317	7975	gene	2	MAFK
19318	79750	gene	2	ZNF385D
19319	79751	gene	2	SLC25A22
19320	79752	gene	2	ZFAND1
19321	79753	gene	2	SNIP1
19322	79754	gene	2	ASB13
19323	79755	gene	2	ZNF750
19324	79758	gene	2	DHRS12
19325	79759	gene	2	ZNF668
19326	7976	gene	2	FZD3
19327	79760	gene	2	GEMIN7
19328	79762	gene	2	C1orf115
19329	79763	gene	2	ISOC2
19330	79767	gene	2	ELMO3
19331	79768	gene	2	KATNBL1
19332	79770	gene	2	TXNDC15
19333	79772	gene	2	MCTP1
19334	79774	gene	2	GRTP1
19335	79776	gene	2	ZFHX4
19336	79777	gene	2	ACBD4
19337	79778	gene	2	MICALL2
19338	7978	gene	2	MTERF1
19339	79780	gene	2	CCDC82
19340	79781	gene	2	IQCA1
19341	79782	gene	2	LRRC31
19342	79783	gene	2	SUGCT
19343	79784	gene	2	MYH14
19344	79785	gene	2	RERGL
19345	79786	gene	2	KLHL36
19346	79788	gene	2	ZNF665
19347	79789	gene	2	CLMN
19348	7979	gene	2	SHFM1
19349	79791	gene	2	FBXO31
19350	79792	gene	2	GSDMD
19351	79794	gene	2	C12orf49
19352	79796	gene	2	ALG9
19353	79797	gene	2	ZNF408
19354	79798	gene	2	ARMC5
19355	79799	gene	2	UGT2A3
19356	7980	gene	2	TFPI2
19357	79800	gene	2	CARF
19358	79801	gene	2	SHCBP1
19359	79802	gene	2	HHIPL2
19360	79803	gene	2	HPS6
19361	79805	gene	2	VASH2
19362	79807	gene	2	GSTCD
19363	79809	gene	2	TTC21B
19364	79810	gene	2	PTCD2
19365	79811	gene	2	SLTM
19366	79812	gene	2	MMRN2
19367	79813	gene	2	EHMT1
19368	79814	gene	2	AGMAT
19369	79815	gene	2	NIPAL2
19370	79816	gene	2	TLE6
19371	79817	gene	2	MOB3B
19372	79818	gene	2	ZNF552
19373	79819	gene	2	WDR78
19374	7982	gene	2	ST7
19375	79820	gene	2	CATSPERB
19376	79822	gene	2	ARHGAP28
19377	79823	gene	2	CAMKMT
19378	79825	gene	2	EFCC1
19379	79827	gene	2	CLMP
19380	79828	gene	2	METTL8
19381	79829	gene	2	NAA40
19382	79830	gene	2	ZMYM1
19383	79831	gene	2	KDM8
19384	79832	gene	2	QSER1
19385	79833	gene	2	GEMIN6
19386	79834	gene	2	PEAK1
19387	79836	gene	2	LONRF3
19388	79837	gene	2	PIP4K2C
19389	79838	gene	2	TMC5
19390	79839	gene	2	CCDC102B
19391	7984	gene	2	ARHGEF5
19392	79840	gene	2	NHEJ1
19393	79841	gene	2	AGBL2
19394	79842	gene	2	ZBTB3
19395	79843	gene	2	FAM124B
19396	79844	gene	2	ZDHHC11
19397	79845	gene	2	RNF122
19398	79846	gene	2	CFAP69
19399	79847	gene	2	TMEM180
19400	79848	gene	2	CSPP1
19401	79849	gene	2	PDZD3
19402	79850	gene	2	FAM57A
19403	79852	gene	2	EPHX3
19404	79853	gene	2	TM4SF20
19405	79856	gene	2	SNX22
19406	79858	gene	2	NEK11
19407	79861	gene	2	TUBAL3
19408	79862	gene	2	ZNF669
19409	79863	gene	2	RBFA
19410	79864	gene	2	C11orf63
19411	79865	gene	2	TREML2
19412	79866	gene	2	BORA
19413	79867	gene	2	TCTN2
19414	79868	gene	2	ALG13
19415	79869	gene	2	CPSF7
19416	79870	gene	2	BAALC
19417	79871	gene	2	RPAP2
19418	79872	gene	2	CBLL1
19419	79873	gene	2	NUDT18
19420	79874	gene	2	RABEP2
19421	79875	gene	2	THSD4
19422	79876	gene	2	UBA5
19423	79877	gene	2	DCAKD
19424	79879	gene	2	CCDC134
19425	7988	gene	2	ZNF212
19426	79882	gene	2	ZC3H14
19427	79883	gene	2	PODNL1
19428	79884	gene	2	MAP9
19429	79885	gene	2	HDAC11
19430	79886	gene	2	CAAP1
19431	79887	gene	2	PLBD1
19432	79888	gene	2	LPCAT1
19433	79890	gene	2	RIN3
19434	79891	gene	2	ZNF671
19435	79892	gene	2	MCMBP
19436	79893	gene	2	GGNBP2
19437	79894	gene	2	ZNF672
19438	79895	gene	2	ATP8B4
19439	79896	gene	2	THNSL1
19440	79897	gene	2	RPP21
19441	79898	gene	2	ZNF613
19442	79899	gene	2	PRR5L
19443	799	gene	2	CALCR
19444	79901	gene	2	CYBRD1
19445	79902	gene	2	NUP85
19446	79903	gene	2	NAA60
19447	79905	gene	2	TMC7
19448	79906	gene	2	MORN1
19449	79908	gene	2	BTNL8
19450	7991	gene	2	TUSC3
19451	79912	gene	2	PYROXD1
19452	79913	gene	2	ACTR5
19453	79915	gene	2	ATAD5
19454	79917	gene	2	MAGIX
19455	79918	gene	2	SETD6
19456	79919	gene	2	C2orf54
19457	79921	gene	2	TCEAL4
19458	79922	gene	2	MRM1
19459	79923	gene	2	NANOG
19460	79924	gene	2	ADM2
19461	79925	gene	2	SPEF2
19462	79927	gene	2	FAM110D
19463	79929	gene	2	MAP6D1
19464	7993	gene	2	UBXN8
19465	79930	gene	2	DOK3
19466	79931	gene	2	TNIP3
19467	79932	gene	2	KIAA0319L
19468	79933	gene	2	SYNPO2L
19469	79934	gene	2	ADCK4
19470	79935	gene	2	CNTD2
19471	79937	gene	2	CNTNAP3
19472	79939	gene	2	SLC35E1
19473	7994	gene	2	KAT6A
19474	79943	gene	2	ZNF696
19475	79944	gene	2	L2HGDH
19476	79946	gene	2	C10orf95
19477	79947	gene	2	DHDDS
19478	79948	gene	2	LPPR3
19479	79949	gene	2	PLEKHS1
19480	79953	gene	2	SYNDIG1
19481	79954	gene	2	NOL10
19482	79955	gene	2	PDZD7
19483	79956	gene	2	ERMP1
19484	79957	gene	2	PAQR6
19485	79958	gene	2	DENND1C
19486	79959	gene	2	CEP76
19487	79960	gene	2	JADE1
19488	79961	gene	2	DENND2D
19489	79962	gene	2	DNAJC22
19490	79966	gene	2	SCD5
19491	79968	gene	2	WDR76
19492	79969	gene	2	ATAT1
19493	79971	gene	2	WLS
19494	79973	gene	2	ZNF442
19495	79974	gene	2	CPED1
19496	79977	gene	2	GRHL2
19497	79979	gene	2	TRMT2B
19498	79980	gene	2	DSN1
19499	79981	gene	2	FRMD1
19500	79982	gene	2	DNAJB14
19501	79983	gene	2	POF1B
19502	79987	gene	2	SVEP1
19503	79989	gene	2	TTC26
19504	79990	gene	2	PLEKHH3
19505	79991	gene	2	OBFC1
19506	79993	gene	2	ELOVL7
19507	79998	gene	2	ANKRD53
19508	79999	gene	2	LOC79999
19509	800	gene	2	CALD1
19510	8000	gene	2	PSCA
19511	80000	gene	2	GREB1L
19512	80003	gene	2	PCNXL2
19513	80004	gene	2	ESRP2
19514	80005	gene	2	DOCK5
19515	80006	gene	2	TRAPPC13
19516	80007	gene	2	C10orf88
19517	80008	gene	2	TMEM156
19518	8001	gene	2	GLRA3
19519	80010	gene	2	RMI1
19520	80011	gene	2	FAM192A
19521	80012	gene	2	PHC3
19522	80013	gene	2	FAM188A
19523	80014	gene	2	WWC2
19524	80017	gene	2	C14orf159
19525	80018	gene	2	NAA25
19526	80019	gene	2	UBTD1
19527	80020	gene	2	FOXRED2
19528	80021	gene	2	TMEM62
19529	80022	gene	2	MYO15B
19530	80023	gene	2	NRSN2
19531	80024	gene	2	SLC8B1
19532	80025	gene	2	PANK2
19533	80028	gene	2	FBXL18
19534	80031	gene	2	SEMA6D
19535	80032	gene	2	ZNF556
19536	80034	gene	2	CSRNP3
19537	80036	gene	2	TRPM3
19538	80045	gene	2	GPR157
19539	80055	gene	2	PGAP1
19540	80059	gene	2	LRRTM4
19541	80063	gene	2	ATF7IP2
19542	80067	gene	2	DCAF17
19543	80070	gene	2	ADAMTS20
19544	80071	gene	2	CCDC15
19545	80095	gene	2	ZNF606
19546	80097	gene	2	MZT2B
19547	80099	gene	2	C7orf69
19548	801	gene	2	CALM1
19549	80108	gene	2	ZFP2
19550	80110	gene	2	ZNF614
19551	80111	gene	2	C3orf36
19552	80114	gene	2	BICC1
19553	80115	gene	2	BAIAP2L2
19554	80117	gene	2	ARL14
19555	80119	gene	2	PIF1
19556	80122	gene	2	MAP3K19
19557	80124	gene	2	VCPIP1
19558	80125	gene	2	CCDC33
19559	80127	gene	2	CCDC176
19560	80128	gene	2	TRIM46
19561	80129	gene	2	CCDC170
19562	8013	gene	2	NR4A3
19563	80131	gene	2	LRRC8E
19564	80133	gene	2	MROH9
19565	80135	gene	2	RPF1
19566	80139	gene	2	ZNF703
19567	80142	gene	2	PTGES2
19568	80143	gene	2	SIKE1
19569	80144	gene	2	FRAS1
19570	80145	gene	2	THOC7
19571	80146	gene	2	UXS1
19572	80148	gene	2	PQLC1
19573	80149	gene	2	ZC3H12A
19574	80150	gene	2	ASRGL1
19575	80152	gene	2	CENPT
19576	80153	gene	2	EDC3
19577	80155	gene	2	NAA15
19578	80157	gene	2	CWH43
19579	80162	gene	2	ATHL1
19580	80164	gene	2	PRR36
19581	80167	gene	2	C4orf29
19582	80168	gene	2	MOGAT2
19583	80169	gene	2	CTC1
19584	80173	gene	2	IFT74
19585	80174	gene	2	DBF4B
19586	80176	gene	2	SPSB1
19587	80177	gene	2	MYCT1
19588	80178	gene	2	C16orf59
19589	80179	gene	2	MYO19
19590	80183	gene	2	KIAA0226L
19591	80184	gene	2	CEP290
19592	80185	gene	2	TTI2
19593	8019	gene	2	BRD3
19594	80194	gene	2	TMEM134
19595	80195	gene	2	TMEM254
19596	80196	gene	2	RNF34
19597	80198	gene	2	MUS81
19598	80199	gene	2	FUZ
19599	80201	gene	2	HKDC1
19600	80204	gene	2	FBXO11
19601	80205	gene	2	CHD9
19602	80206	gene	2	FHOD3
19603	80207	gene	2	OPA3
19604	80208	gene	2	SPG11
19605	80209	gene	2	PROSER1
19606	8021	gene	2	NUP214
19607	80210	gene	2	ARMC9
19608	80212	gene	2	CCDC92
19609	80213	gene	2	TM2D3
19610	80216	gene	2	ALPK1
19611	80217	gene	2	CFAP43
19612	80218	gene	2	NAA50
19613	80219	gene	2	COQ10B
19614	8022	gene	2	LHX3
19615	80221	gene	2	ACSF2
19616	80222	gene	2	TARS2
19617	80223	gene	2	RAB11FIP1
19618	80224	gene	2	NUBPL
19619	80227	gene	2	PAAF1
19620	80228	gene	2	ORAI2
19621	80230	gene	2	RUFY1
19622	80231	gene	2	CXorf21
19623	80232	gene	2	WDR26
19624	80233	gene	2	FAAP100
19625	80235	gene	2	PIGZ
19626	80237	gene	2	ELL3
19627	80243	gene	2	PREX2
19628	80254	gene	2	CEP63
19629	80255	gene	2	SLC35F5
19630	80256	gene	2	FAM214B
19631	80258	gene	2	EFHC2
19632	80262	gene	2	C16orf70
19633	80263	gene	2	TRIM45
19634	80264	gene	2	ZNF430
19635	80267	gene	2	EDEM3
19636	8027	gene	2	STAM
19637	80270	gene	2	HSD3B7
19638	80271	gene	2	ITPKC
19639	80273	gene	2	GRPEL1
19640	80274	gene	2	SCUBE1
19641	80279	gene	2	CDK5RAP3
19642	8028	gene	2	MLLT10
19643	8029	gene	2	CUBN
19644	80298	gene	2	MTERF2
19645	8030	gene	2	CCDC6
19646	80301	gene	2	PLEKHO2
19647	80303	gene	2	EFHD1
19648	80304	gene	2	C2orf44
19649	80305	gene	2	TRABD
19650	80306	gene	2	MED28
19651	80308	gene	2	FLAD1
19652	80309	gene	2	SPHKAP
19653	8031	gene	2	NCOA4
19654	80310	gene	2	PDGFD
19655	80311	gene	2	KLHL15
19656	80312	gene	2	TET1
19657	80313	gene	2	LRRC27
19658	80314	gene	2	EPC1
19659	80315	gene	2	CPEB4
19660	80317	gene	2	ZKSCAN3
19661	80318	gene	2	GKAP1
19662	80319	gene	2	CXXC4
19663	80320	gene	2	SP6
19664	80321	gene	2	CEP70
19665	80323	gene	2	CCDC68
19666	80324	gene	2	PUS1
19667	80325	gene	2	ABTB1
19668	80326	gene	2	WNT10A
19669	80328	gene	2	ULBP2
19670	80329	gene	2	ULBP1
19671	80331	gene	2	DNAJC5
19672	80332	gene	2	ADAM33
19673	80333	gene	2	KCNIP4
19674	80335	gene	2	WDR82
19675	80336	gene	2	PABPC1L
19676	80339	gene	2	PNPLA3
19677	8034	gene	2	SLC25A16
19678	80341	gene	2	BPIFB2
19679	80342	gene	2	TRAF3IP3
19680	80343	gene	2	SEL1L2
19681	80344	gene	2	DCAF11
19682	80345	gene	2	ZSCAN16
19683	80346	gene	2	REEP4
19684	80347	gene	2	COASY
19685	80349	gene	2	WDR61
19686	80351	gene	2	TNKS2
19687	80352	gene	2	RNF39
19688	8036	gene	2	SHOC2
19689	8038	gene	2	ADAM12
19690	80380	gene	2	PDCD1LG2
19691	80381	gene	2	CD276
19692	8045	gene	2	RASSF7
19693	8048	gene	2	CSRP3
19694	805	gene	2	CALM2
19695	8050	gene	2	PDHX
19696	8061	gene	2	FOSL1
19697	8065	gene	2	CUL5
19698	80700	gene	2	UBXN6
19699	80704	gene	2	SLC19A3
19700	80705	gene	2	TSGA10
19701	80709	gene	2	AKNA
19702	80712	gene	2	ESX1
19703	80714	gene	2	PBX4
19704	80723	gene	2	SLC35G2
19705	80724	gene	2	ACAD10
19706	80725	gene	2	SRCIN1
19707	80726	gene	2	KIAA1683
19708	80727	gene	2	TTYH3
19709	80728	gene	2	ARHGAP39
19710	8073	gene	2	PTP4A2
19711	80731	gene	2	THSD7B
19712	80736	gene	2	SLC44A4
19713	80737	gene	2	VWA7
19714	80739	gene	2	C6orf25
19715	8074	gene	2	FGF23
19716	80740	gene	2	LY6G6C
19717	80741	gene	2	LY6G5C
19718	80742	gene	2	PRR3
19719	80745	gene	2	THUMPD2
19720	80746	gene	2	TSEN2
19721	80755	gene	2	AARSD1
19722	80757	gene	2	TMEM121
19723	80758	gene	2	PRR7
19724	80759	gene	2	KHDC1
19725	8076	gene	2	MFAP5
19726	80760	gene	2	ITIH5
19727	80761	gene	2	UPK3B
19728	80762	gene	2	NDFIP1
19729	80763	gene	2	SPX
19730	80764	gene	2	THAP7
19731	80765	gene	2	STARD5
19732	80772	gene	2	CPTP
19733	80774	gene	2	LIMD2
19734	80775	gene	2	TMEM177
19735	80776	gene	2	B9D2
19736	80777	gene	2	CYB5B
19737	80778	gene	2	ZNF34
19738	8078	gene	2	USP5
19739	80781	gene	2	COL18A1
19740	80789	gene	2	INTS5
19741	8079	gene	2	MLF2
19742	80790	gene	2	CMIP
19743	808	gene	2	CALM3
19744	80816	gene	2	ASXL3
19745	80817	gene	2	CEP44
19746	80818	gene	2	ZNF436
19747	8082	gene	2	SSPN
19748	80820	gene	2	EEPD1
19749	80821	gene	2	DDHD1
19750	80823	gene	2	BHLHB9
19751	80824	gene	2	DUSP16
19752	80829	gene	2	ZFP91
19753	80830	gene	2	APOL6
19754	80831	gene	2	APOL5
19755	80832	gene	2	APOL4
19756	80833	gene	2	APOL3
19757	80834	gene	2	TAS1R2
19758	80835	gene	2	TAS1R1
19759	8085	gene	2	KMT2D
19760	80851	gene	2	SH3BP5L
19761	80852	gene	2	GRIP2
19762	80853	gene	2	KDM7A
19763	80854	gene	2	SETD7
19764	80856	gene	2	KIAA1715
19765	8086	gene	2	AAAS
19766	80863	gene	2	PRRT1
19767	80864	gene	2	EGFL8
19768	8087	gene	2	FXR1
19769	8089	gene	2	YEATS4
19770	80895	gene	2	ILKAP
19771	80896	gene	2	NPL
19772	8091	gene	2	HMGA2
19773	8092	gene	2	ALX1
19774	80975	gene	2	TMPRSS5
19775	8099	gene	2	CDK2AP1
19776	81	gene	2	ACTN4
19777	810	gene	2	CALML3
19778	8100	gene	2	IFT88
19779	81025	gene	2	GJA9
19780	81027	gene	2	TUBB1
19781	81029	gene	2	WNT5B
19782	81030	gene	2	ZBP1
